feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.4357406446381549,0.7684319382587239,0.09656464176590873,0.15836285191210397,0.6940109365610613,0.3849724464154287,0.2885465576185401,0.28696144540686674,0.1289831724577104,0.14388808458037028,19.964043118614548
0.8674453232360751,0.8059346898908896,0.34287618318822166,0.6674657794490426,0.10107441219176239,0.27267291852477116,0.9166670902768043,0.8413014770706785,0.11698544294574842,0.5340610070358434,32.232933486566466
0.9723335904809324,0.9809754583525274,0.1508228000934888,0.36286037337689636,0.10610078752458996,0.07739252932767693,0.5468529096923904,0.12382944122137318,0.013008113922420073,0.8234421023797763,23.376310499987426
0.34052406968928617,0.5046878998139437,0.506440259261696,0.013151013102087328,0.11773853388397737,0.5543348727005912,0.5368370184234699,0.9815201630013901,0.30662675805191697,0.6843686296529511,32.42303119581333
0.2430600080097779,0.737799665128991,0.7761631638147585,0.5379964503717555,0.4188455059168391,0.4783924422897229,0.7807437779194292,0.7970650925653863,0.1370188024451542,0.017516980541740224,28.786940066611585
0.9206539268965951,0.8709939491500215,0.2634270997559298,0.23998500497206288,0.369802944191578,0.7992494624739405,0.9595200730642958,0.2207735193279713,0.310018451699012,0.540703180127492,32.11055821150119
0.6095193835522779,0.049450405964579724,0.2032936948876608,0.5696802340885012,0.29556903867100637,0.08301417243068765,0.8698166185724867,0.5827671154964414,0.7183614644251592,0.223870226844747,29.400918185397536
0.6122015419704391,0.22787363347146938,0.052898299805504756,0.3679744921301604,0.8331267434562843,0.05906123027066024,0.36116556787081244,0.13336174646621912,0.31408171512924055,0.8326617927118175,26.34010612456981
0.9472610454078205,0.17338861768638647,0.3402187847644148,0.28714217665496056,0.02266838020917028,0.16394948422435252,0.8456538920066173,0.21568786682799845,0.5230816144719416,0.12848962670949726,22.571170162805515
0.6934691987339112,0.5510353363302259,0.2400798767342568,0.10572953371325577,0.6689849619515712,0.4756116446931764,0.13332265584574077,0.21988192356251524,0.2588864940309922,0.03914767417980425,18.924218520571465
0.9316543290908466,0.4626304279425496,0.28400862886586564,0.8860601056077744,0.644919431260399,0.21202662090015933,0.41773939381038305,0.8875837443243961,0.25387233039621115,0.30297785628668317,30.46257066211529
0.3654580667287515,0.21619199251050536,0.8161808864327528,0.8656106329815014,0.9039646415774504,0.0073067672334531375,0.03224900383618978,0.786525189914858,0.39832232322854677,0.23989621939583428,28.147455742156566
0.0657138772971314,0.4686802496438701,0.2428240898278622,0.6199132935956231,0.2125312704203044,0.9323818961436656,0.25598709438943856,0.04596263076727514,0.4687070520994595,0.5079594218733403,26.69887298261439
0.21981877411156892,0.7939206197430704,0.24732796865630968,0.28790664781751785,0.6127680522213182,0.674251749991477,0.5103916888676101,0.5963343168269175,0.8710099324260928,0.8907456018559979,40.2737400776827
0.631288909935265,0.35104020185690876,0.42769437513089614,0.636477174495999,0.20145408139529242,0.7342082265152915,0.06981863083388073,0.8458431703747813,0.7949129763673105,0.3103167941936481,32.46089844987878
0.6681814161537303,0.9783159591667033,0.720567964916907,0.6546837893889168,0.04166063574668177,0.6553896663889618,0.9194237421618358,0.2068643328194104,0.11422369018367495,0.227183677756285,27.309781449471874
0.8339522732533713,0.05296763257254433,0.014570378484320079,0.5011883327340362,0.7599675675273054,0.9036375547654731,0.7523228364393502,0.33025490310925054,0.056623840772708545,0.11800202518520408,26.181106108479916
0.8340894189690997,0.3804120704365914,0.598225972120925,0.050808705949741295,0.5450027843051889,0.8910432824272652,0.5029454222984554,0.5961128061126391,0.29128281276623014,0.689272643908818,33.84104911377523
0.708499500267631,0.4955590996338275,0.9898193188918527,0.6815630928032863,0.19062993147475593,0.5257506051876376,0.4114807057293458,0.5800403288350391,0.2673372791605406,0.4509452997905168,30.312314435766478
0.3146403270162367,0.9061592431024842,0.7072299253678024,0.07234748788206213,0.8897400908985501,0.03109771493100244,0.501136947958773,0.7314348577187388,0.23419461427478727,0.3501068123567246,28.51473947314039
0.8486154795008114,0.3381878093268086,0.6470828823024144,0.49067630431950104,0.20213025947869134,0.026416722998277686,0.8347303883760556,0.15932266815573415,0.9605680296828063,0.07985371695051502,27.532597136958582
0.1770805391198076,0.6536680167520833,0.39490528161737504,0.5482932795997179,0.2011324295966559,0.8927372781941514,0.6516667093207348,0.9460879201652865,0.38173409987221185,0.7989270883963737,39.152796501111354
0.8317007512702955,0.29635409338146435,0.4805015028901515,0.23273236335878855,0.22780948834889836,0.8171954825077242,0.41751492389064704,0.4854781925610395,0.0959802358508155,0.03624454702745217,22.24491787629149
0.8025002739515856,0.7083968504079443,0.6226163606651768,0.018477036030204785,0.22066893101507612,0.7987872508549883,0.5430082184726455,0.23218285619133527,0.8650600732086959,0.7145240353834565,35.019577791348276
0.5759843163584446,0.33066222537250556,0.19073578447301986,0.029532428443631353,0.8604522341139088,0.21771070946594773,0.8437823805006571,0.8636761280918045,0.35953210933514557,0.2894019483095148,30.855022455719876
0.16920543200400395,0.834050665163797,0.24695097457098303,0.026719538465684756,0.31018244209488754,0.3231037283265916,0.3255001678952384,0.8505423270950154,0.15757015500659954,0.401220948416516,25.06091013029973
0.7393881829235479,0.9069975932656288,0.7846473286402573,0.9236368093016432,0.5783238921004803,0.4931815856862768,0.06911557430514692,0.12874850365909196,0.7233266962189987,0.43356054347239203,31.185081356013
0.9504384966335063,0.29709204329656413,0.24480164900970347,0.21120618362553212,0.5870931993217432,0.08243599163113857,0.2889476227764832,0.42698857325090744,0.9418719806837219,0.34875811993986783,28.33006222085535
0.8728367175150156,0.1674643965883842,0.041071949999786694,0.003797409899145676,0.3753417512760494,0.12362196213114984,0.1371173733776565,0.9414185499086942,0.9135068041671925,0.1622970699052252,26.67347051763212
0.4463947996945026,0.3194291561107915,0.21703710906351448,0.19384191102810722,0.7709607495038444,0.5984377650291216,0.4668996350575054,0.03771323183263453,0.5611632344485716,0.9498704804895778,32.44949667461666
0.5215570072762186,0.8926201629692987,0.6465600615922512,0.489004886296048,0.9256375269264231,0.43966726986696025,0.6390416227158717,0.11711965420389414,0.6067653234966189,0.15094360931666462,30.222417952995222
0.5026299774305528,0.2913300666041606,0.8320520641765354,0.3266419094314529,0.3596731730134304,0.891210266266766,0.8427798384569204,0.5699894354685768,0.16243354538597565,0.5536777030901391,33.864851734591376
0.8457869231505715,0.11366201148715793,0.14754150330825144,0.9672155631951236,0.6113434486669295,0.4784322646656616,0.3073413446283578,0.8815545098507592,0.23275910885559992,0.3368598633913641,30.352321683684487
0.41663630990943845,0.7510910814311219,0.7326521820846922,0.2726257906658853,0.02345510325852307,0.17036155468234226,0.7420973257583227,0.40639681236377434,0.0800992629965569,0.41164355725392965,24.003064783509842
0.7730426665876697,0.9846931189278395,0.7805166804653705,0.4959255849177281,0.38711437942198523,0.2759754171247022,0.06198029273339889,0.9590628291616414,0.23272036446501343,0.010303293189146912,25.33614361857914
0.655457632710465,0.42220916627531846,0.5587871374606637,0.24606743714425805,0.1387329216772032,0.604081088393603,0.04343638161504493,0.6987785664877281,0.40612958580923264,0.23584341703142453,24.75969894947935
0.004740012506579405,0.28973011400855253,0.6836983754947654,0.7673484706221468,0.6114018656676556,0.3699831610339962,0.41450144300500424,0.037411785804206676,0.25965486977995866,0.11006558603330818,21.99310865856733
0.7190466965143022,0.8499021835539741,0.6529996867330271,0.35260269037947356,0.885404044868247,0.3032222846387447,0.8400467006699741,0.5525276529789557,0.04520979991221119,0.37626344146986235,30.87784259865003
0.08765276332687344,0.3978704947748768,0.0912501704187264,0.23407363954015326,0.21854185951055816,0.8494005843749057,0.017904492876844924,0.13237268885931341,0.7654586012561693,0.8882596074851931,29.61174511197263
0.3538908860618728,0.6606398536431727,0.13676243260850196,0.7153435960131992,0.4121257418692257,0.7089347632148969,0.19486214062681806,0.4604426847145239,0.20558735487417334,0.5122333392360466,27.65442265090109
0.7860065531520398,0.294388395417718,0.9160889639324157,0.23019129400792981,0.7423905793662128,0.5337995867368228,0.3401345029796152,0.6403389387438759,0.5346124865734734,0.8276136040559069,36.92302431830419
0.9245389925719425,0.5637561929772793,0.7838431365283333,0.5469013224925002,0.0020303933811265384,0.06236616809222972,0.570123126190569,0.8170413504132256,0.27566256108669807,0.12360506210551814,25.592898449722878
0.3892908716698187,0.7508131467774569,0.9990314301553544,0.2934796169316045,0.9895474191379976,0.5280648118365481,0.8414902726437058,0.9677811040763705,0.5732521489176099,0.3229189027060101,40.5723520372691
0.0028709654076659596,0.9858916721786075,0.292035169899869,0.13025583128523355,0.7869571242632268,0.11617166060177342,0.3584280762982637,0.9025501255216325,0.07223877222095154,0.7165276070702874,29.921578327191654
0.33938171962694763,0.42568219320449463,0.01721061612603647,0.3005806010685974,0.3049527181298961,0.5898796403144942,0.2178406786606243,0.2345587188491547,0.34814394483442834,0.4698825553042033,23.11537438790149
0.9710012524792052,0.6002252064737824,0.44299682898086656,0.22709937351829612,0.18411717711097164,0.09487448296917966,0.7580932255553425,0.4969352630158933,0.007237696215539491,0.3439571011605763,23.058674429079765
0.5441604022928881,0.1059776517412212,0.5556266461960102,0.7715809857175362,0.17000670961427478,0.31988652151425645,0.42318468315870905,0.5814784583897823,0.7633112763258584,0.06031903966137864,27.738941635873264
0.41304136084423193,0.4101565296923445,0.43159146096676637,0.598703937189973,0.8799695751232597,0.32841362522532047,0.07313736499249035,0.5416114819595383,0.23941568038467698,0.19194289200548875,24.585454671705165
0.1396976207603784,0.16890351366677558,0.7250262158525628,0.3367892154817612,0.5405441201674769,0.31263051020575905,0.9657319807577597,0.613631503495975,0.9634588476245919,0.1084164208846925,34.375870589098085
0.6197723559402697,0.48692340735408546,0.24819103177787383,0.19269800093089295,0.8613080035685687,0.9278747762596345,0.5974991745069564,0.40800901426914626,0.6416199817285201,0.6435513064771256,37.0125892198432
0.49292436756735303,0.36347349608760793,0.7519361347486708,0.6739106869572674,0.9774399415980187,0.08102987987280152,0.045189032110996896,0.1409270161657714,0.9483551176505318,0.5215283923260884,31.112077873970488
0.8535096037843969,0.09217527384664692,0.4757011403672772,0.3467859372664378,0.37074052961408277,0.4977333907304434,0.643262764094106,0.7009928921587179,0.031324138883812136,0.7458862969595234,30.91693005828349
0.9043761075740596,0.15856167009614264,0.47716900537002693,0.08403530971165563,0.4786741405249276,0.030172033233790918,0.7182354073407653,0.3605958060775145,0.6789366833155802,0.56762228033418,29.63577489664504
0.8305255915736591,0.5017164081343468,0.8147135411036829,0.9046126732422175,0.5711209758021343,0.21860663737940367,0.5580122995105334,0.308340047488312,0.562125115307822,0.7505760363477847,35.374644343844956
0.18695558296178028,0.06466299295738387,0.043122241256019045,0.31008064643901834,0.669575621456845,0.11041152377015451,0.05186872316365665,0.8572440080601457,0.1830437024361553,0.40486838818134174,22.98658549737852
0.6807257805497348,0.034290965844806065,0.19487058091983278,0.5337370562007397,0.9050737335561522,0.3994099893255849,0.4134966022469295,0.18338247203952684,0.28254046930213916,0.6741696906294129,28.40995044430129
0.4127010040856658,0.851046841723297,0.11927313060831646,0.5612291085358702,0.7967819510655799,0.8526551985959286,0.685331284825117,0.6460527254661695,0.9687249254294414,0.23696271647952294,39.244420790276656
0.8570098507187511,0.28443660972039064,0.21342639005989816,0.796612721255906,0.7686095891567235,0.38856750508470894,0.9036644777058973,0.8411996013239248,0.3594338041477232,0.838493727843448,40.4753128106585
0.8918630633219574,0.0684672138210266,0.7104069409591527,0.577040650446151,0.8863896297822078,0.12052340491537095,0.9782674855650132,0.4551176609543701,0.5604707585455968,0.21445885210946314,32.67406556733151
0.03908744809700937,0.7900843546620976,0.6686567418391213,0.039917380765355004,0.7571994506831425,0.9287303583611193,0.293101127482406,0.994456376688551,0.09413697529701592,0.4913337153442495,33.28436118529042
0.19233013457223502,0.31177296047589176,0.024246786364675144,0.8571626023441669,0.8007598603766672,0.04870451222898531,0.26880181584197993,0.31490137375560057,0.2862960270065913,0.2936356824417272,22.90029500637433
0.7903176008977757,0.7545950394372789,0.39941972317565255,0.29426918602198127,0.20371842371715287,0.3549676545233934,0.6447138714183145,0.31396770769414273,0.062205616982471956,0.640693021924815,26.187918211392194
0.4917418749844109,0.22681432851086458,0.37144239132928225,0.5165815048081981,0.001269511571763804,0.8894024016285507,0.12634785430485607,0.9312478201600015,0.8467526178596174,0.018477869207079944,29.981912525785376
0.9762821566864783,0.506551219561655,0.5398465059995777,0.6579290541374669,0.4664051721982101,0.9590330810799733,0.7130846568664162,0.737798172714857,0.10074738597251742,0.48809690363393265,35.38169520641214
0.7886816389465939,0.09603340308512176,0.7140855977373932,0.7037453662425801,0.9666074120326669,0.7012088743567144,0.9102161484330229,0.3307497881851098,0.19372242420174934,0.5637607860679685,35.75005507131754
0.40887772389395005,0.6490736482153014,0.6101472052708516,0.7007304436503059,0.8278161548536156,0.10924260657251439,0.3281897964786269,0.5862469414099469,0.2678936027324188,0.7853805966697289,32.76023436106763
0.20267491366999302,0.47255618430338675,0.11539594902639139,0.4160144737465964,0.7561623505661204,0.5386680515826776,0.19247720594039686,0.01851476934391194,0.9438058984600081,0.6736406147377837,31.27012795522809
0.7429880857949667,0.3619659974114018,0.8838985495238681,0.6487686171742982,0.9598456231179311,0.46454305724103595,0.47934022588297864,0.3703994265507087,0.793650277420614,0.944173324748468,41.57649643348628
0.23030653873609364,0.7757070850659062,0.8157524575448103,0.5648979095568464,0.19602321102326126,0.7652995369169078,0.551945056057689,0.7382819032296369,0.18372805377021206,0.8557140213945496,36.41420335117291
0.18491234274026414,0.008921965987376157,0.3216962224818404,0.9450024276215793,0.8839447931679982,0.565004630695951,0.7058002920109255,0.12247665288567999,0.0789629945645991,0.9306063007092074,33.06790866670505
0.6228790317679314,0.39313333079483226,0.9016270906135235,0.5370430047908059,0.8632634354167957,0.48649437522742045,0.6757020737305234,0.004585298837813223,0.16136031859913413,0.8322062123052115,32.4115413487775
0.6372179728736019,0.4046478309338428,0.30881376642073644,0.9043567944295414,0.06265924052989025,0.8196804846596333,0.2626518071575148,0.8336031127488902,0.7279415103073025,0.9655051914057075,40.308831319952546
0.6446055498466479,0.1480340145262179,0.8933984700212426,0.6532948703044366,0.2591038507521284,0.9178889909835459,0.40439737416217414,0.5902621227083868,0.8785126649589033,0.5279811049278476,38.14936234326051
0.7046928795702078,0.15802384171360695,0.11723182480945826,0.3813960878185073,0.02804656721198373,0.5715323568353085,0.05118397957572329,0.4103758080301164,0.3014748568218951,0.4767308474951657,21.962480912098414
0.8701573721239089,0.17128815642900275,0.5429560530173605,0.8364699600722691,0.9320185159624014,0.30695949459128824,0.46197835689914646,0.5693052867871815,0.9665593450368257,0.5503138292435672,39.0529514607485
0.5614316903002992,0.45727039257223157,0.6783235502778879,0.39799805994430304,0.13934116380503903,0.09043936646353612,0.5457949013883642,0.6241313767087556,0.3030231612218497,0.9297425118626402,31.553683315580805
0.07510785633670825,0.06328536973405274,0.48241642277307917,0.05917837524687619,0.5131165422745175,0.36181318147936103,0.9378051844129762,0.6932168607452861,0.5366813937615286,0.9972162128519573,37.90792605329388
0.1871015852406731,0.6623160964589294,0.9408594851503685,0.3651340676994881,0.7998757768598413,0.3117667847413702,0.043201227092856676,0.9961410551383828,0.5365681472117144,0.017900446350148647,29.317639955026106
0.46846023851980034,0.49858315319145186,0.9631064625654421,0.11130653782585087,0.1136036991134407,0.3491191957134171,0.6530575213683181,0.6215886600332815,0.7354295679362867,0.5605968525688384,33.60500935941669
0.2886458771254744,0.44344557988966893,0.08964090065763064,0.6687455297137213,0.44128729666653765,0.43937280365341935,0.16273047377180494,0.6641416273718089,0.4814695326888847,0.03414292723619683,24.462173603631943
0.9777626356340126,0.3126998065563418,0.3577791723825675,0.9019024149043431,0.019619162744298646,0.8828441053052956,0.7920596347927404,0.5908616136274554,0.9934162650987429,0.8484085132080312,43.748568780309974
0.5194260841640954,0.5241571412252182,0.8225125222019921,0.20100030193199325,0.7495409073512708,0.02966939740332286,0.7690906564693814,0.7657591122175291,0.8608770537999503,0.3923814141537052,36.31957221959439
0.1133620574718619,0.7525902291629298,0.7587503809119541,0.8712183692945785,0.11506720937173487,0.005132561033081462,0.4443808012923558,0.7798043063857757,0.0021679012166996303,0.7462672001843038,29.190238760402202
0.0006658951841516103,0.7373831188934992,0.22203349637077208,0.5806898256519776,0.26173189821869003,0.9915913714321004,0.4382935995638887,0.980573322606435,0.5115692357048797,0.8392566779238041,40.0049883614652
0.025322364306019418,0.9190638574284031,0.6591738263491461,0.3227848983482453,0.7820303746606843,0.6213576546638095,0.2321554258196724,0.783585092718721,0.8031977045284904,0.21037365689885246,34.369850623829045
0.7190572537260056,0.22816051432844953,0.3572286795814976,0.24183592863810444,0.4439308510899179,0.19513815894680875,0.7739066309980986,0.8429725367566221,0.051623314258949726,0.693996462501648,30.543749447904066
0.2351400178967834,0.548696038346786,0.38417537446309824,0.671861347196102,0.19324067153813562,0.8553123047098355,0.7154439827242837,0.10754153011021306,0.8376879094420022,0.5458833708009571,34.510202844360144
0.45168646736856166,0.8381580479326913,0.969007685418927,0.5064577756255568,0.3743067155390907,0.7370640011909789,0.8443713958928889,0.3408161104017434,0.17852677936132444,0.5729290550024362,33.701091564281846
0.03462928057584014,0.9388184310381347,0.4921891069900788,0.5150624991423236,0.6615056419180319,0.6438818690170278,0.9513927303084868,0.9439838796591412,0.6850597597934108,0.8377816861046014,45.74803477121032
0.030209613195951057,0.14658881056604922,0.7022331851730915,0.4997409227940033,0.5479738913377296,0.465369683605124,0.46238172558764745,0.43054576391646515,0.8935173129394395,0.15348606647763507,30.5918497497264
0.6515996883828532,0.7642600216823661,0.6796374210188505,0.628554449275276,0.7148014421143709,0.3242029258793223,0.7602266986114495,0.2233674386314245,0.5096640542874666,0.5447381754093817,33.7685162384727
0.6135346150801011,0.9572986369158942,0.6675062116014492,0.5249164441054204,0.8431362378559746,0.24951160221119217,0.6613647586843497,0.6426272345258494,0.24244299812816927,0.16196566861161366,30.28843899765896
0.09708628097257666,0.37039733564906274,0.18702688974147785,0.6620662968010264,0.48797719808623696,0.20859608264484664,0.4514466427123349,0.9626646985896251,0.5198991685967193,0.7292608748689035,34.944991687469475
0.16005215438802523,0.7297663426827528,0.8774535746571743,0.49979327977792243,0.788945243055144,0.2743452342079915,0.1777145629411082,0.255953237902373,0.1260850574381387,0.5672013768760348,26.31348047157786
0.9250948512418558,0.6276945120468028,0.6272533756871708,0.2611105342661454,0.039331210444027986,0.8886530339243908,0.12982017434811488,0.429137373222065,0.15079860869341755,0.5605911757167358,26.313356875556593
0.7489433031754626,0.9409755259047843,0.19798115613811218,0.626434811767005,0.3344670937723422,0.8148481558982448,0.9260672808806915,0.6344491373291554,0.996152168202919,0.8056239885908681,45.24483197795872
0.7448039084788043,0.669748681036949,0.21190000723272606,0.07348467741240372,0.2337051601118585,0.7527312047183655,0.3935871685996153,0.38137307153370237,0.13779849287385837,0.6595617434515438,26.713908692324186
0.06730455708087879,0.4259422274018788,0.39232907525751093,0.6049933787507048,0.9639868098798555,0.41748666345527574,0.07380673096715884,0.2271008625802342,0.22296335225675,0.711267814394583,27.6669631531666
0.06294198903556436,0.23361666232464573,0.5277051003906499,0.7380418878486807,0.6521110230322164,0.5212581543896881,0.266565025477453,0.9156386786638054,0.5081764679896333,0.9927702796460487,39.51907486247766
0.3406779466909877,0.13950420696452104,0.8146427856179204,0.38206008959666626,0.013039205174410151,0.10384311185556427,0.14055466203899014,0.34331936099460414,0.5687138212887023,0.193342032459199,20.435549049993078
0.3843557076517071,0.3422312660233787,0.027931253423861047,0.42592226548344914,0.5325993431440231,0.40485645895781386,0.7506013728812075,0.020466822650434868,0.9064644616030142,0.7986856577750827,33.884574493627845
0.2776239016087333,0.6260769222342708,0.5037291474718273,0.21910560527887413,0.49690161963152923,0.9940827920621544,0.6873964388523266,0.7051277625438741,0.45885165060197863,0.5152334257059477,36.4743457836405
0.8278977497818648,0.8415200990886587,0.515593569596353,0.3191228326754141,0.9713354369322021,0.34295928246922935,0.928933054691847,0.5122522087671865,0.4424750316678301,0.4376968430849967,35.58159267447426
0.7851837750839233,0.8253744184705061,0.3751521376489163,0.8790251664440087,0.21403598387821932,0.9183500625834884,0.09761182962974069,0.809163702956079,0.3316286191043064,0.31434982465760253,31.31567527391846
0.846689222649179,0.5563559893780342,0.28923094955427064,0.12455963695541128,0.9270411403245443,0.946969421129992,0.5528667967438307,0.017771030435473012,0.7007185066341816,0.32316055619780704,31.565819807375796
0.5161495123945088,0.95131097053602,0.09777366010689392,0.6712621714291884,0.138540293605526,0.526910478385828,0.40397233330958826,0.26811455587334154,0.8038619287954853,0.766235197117144,33.494294607038356
0.7562821377390098,0.5447038178223365,0.23058016732645104,0.055373682645874944,0.8684261265247767,0.16612199474311118,0.900264451726779,0.6572937083708171,0.21378971905241884,0.5222977708542934,31.178230654804892
0.803245106408203,0.2119288048423833,0.1494099155949058,0.00737609467481104,0.2628053876782037,0.5735290846663824,0.5979497093446928,0.32518871531783733,0.13600334418779814,0.48478372283666704,23.692220340685758
0.36108610761533577,0.8326150975415217,0.37309512512650644,0.6772756696052786,0.26879861786858783,0.8781379564042743,0.42865639098837416,0.4559800731356397,0.8136726201089574,0.47850413585898743,35.59721248454894
0.46601268589027134,0.7543339243176096,0.8205220592269711,0.7557923944313151,0.8375118507519798,0.39804800161072806,0.49443506572291407,0.31828698001927436,0.2514194252079367,0.8263394400545925,34.94193111969499
0.6581020896285952,0.7442045642559787,0.3527186535525205,0.43286590904430877,0.7343679292529005,0.8564658930247002,0.867031134337714,0.7493795743855796,0.17780949294271264,0.511786210571049,36.902324935738704
0.9689867758451746,0.08780743404596192,0.31863070358389056,0.8095236085369512,0.1484189683159054,0.8810633000465264,0.5979103649003434,0.6444064493531483,0.7374482200535456,0.4616243114160118,36.33412111317199
0.13049035220456928,0.2844872893058964,0.845878550322682,0.6062818223840951,0.9261306503072184,0.7247028661558286,0.8653594154413314,0.9264267826166801,0.8985482408055594,0.5196612023656207,45.76673171842797
0.48558382329109606,0.9455549880761714,0.013111767341373759,0.8077931005997343,0.7634670819743972,0.5114616294240958,0.22634853892748175,0.6131895413808663,0.9517254027052234,0.5742686166124904,37.70463462300139
0.22026452961552823,0.7218580675430133,0.4141254843433104,0.5876189503649162,0.9632370313612538,0.049495919423237056,0.007527425061183979,0.5696115457921067,0.49069374325468595,0.30258553598406446,26.794834022141913
0.8661302805034201,0.12655945179537798,0.4324098427656504,0.5421630353332555,0.06430238898565277,0.46283979713822,0.5236962717650148,0.3302354891222409,0.8019418479596253,0.9038191826112516,34.62026489327102
0.7052580578306633,0.057573945758845,0.1385271455893763,0.11914281246904501,0.45712294620632643,0.8681546323930978,0.04348331341348044,0.8358194875625506,0.1608315706375173,0.04747921733157889,22.493473603538206
0.9437652780313862,0.9564292329062705,0.6589970526169614,0.671723218606937,0.005500307302661267,0.8146179710866553,0.18221229356474633,0.6241925218177083,0.0072825046108438984,0.26985997378465143,25.842042686701912
0.13681312745625762,0.7231732286790428,0.544200077764571,0.3358027656071686,0.848584399247921,0.6640839573854813,0.09056478533166679,0.6371699329447198,0.8267917277029277,0.41052544452301676,34.437246615232276
0.6956735082038508,0.7107983104384045,0.08901118889496185,0.036867117755873924,0.015316864295642052,0.04501859749617376,0.009487502389505131,0.7175910463904882,0.38054029577796744,0.35364615492419427,20.0200902110455
0.47364820418668985,0.8017494502000528,0.6332699725988755,0.24468597517589985,0.8782300074756628,0.16017807573211473,0.6070453500179317,0.7215390653731244,0.8564649092546229,0.6190776733941568,38.60166734390883
0.8537519790182179,0.3914843768034376,0.5261084340542272,0.038115866657332576,0.1865519130993667,0.6776827377552619,0.022769994649566083,0.9816506709377972,0.9101506157476977,0.8390199411750037,37.333672815681275
0.6711339365759478,0.5266249508005338,0.1832833392181713,0.10963576036167788,0.847041733168861,0.8217154493051554,0.3614061486253257,0.4999747035798454,0.9805664152517869,0.09655468036991632,32.57172050764188
0.43429908872851253,0.9059071045613137,0.6372204354620989,0.6421044119919989,0.8421810114362971,0.07530484746828159,0.3728876427290837,0.8400612774065951,0.8188783203134264,0.796342228298464,40.42611431706555
0.7531542844662507,0.4744991742781508,0.715773632642957,0.42969743106841296,0.07078353125498571,0.34818213783856733,0.04085557956509067,0.5823750062783222,0.24144920696564687,0.7036352642978174,26.53881539008973
0.40101784334385204,0.12308013995874933,0.44297949973054773,0.3376329653483413,0.8660385054672796,0.41158085339295347,0.5687003394028568,0.7563991391261623,0.9839047888155386,0.522937681985072,38.61609857826745
0.32514927246739744,0.1834903372991168,0.13232264066327948,0.9237089648386224,0.7325658076755305,0.7753783088688545,0.9058949221398094,0.7168115904340895,0.4080580212895315,0.7017568788312036,40.23803781707705
0.14056650803334403,0.33376332895988536,0.19647659015278074,0.5021698035528743,0.9456354355667427,0.8671099192148345,0.7661667957068784,0.05593183156573678,0.18046022496975778,0.031794008757441095,25.462900217229063
0.6964166618471876,0.6622461946425872,0.38925626525903123,0.7600700516180433,0.4579989123921956,0.2980454131953274,0.9991545902257397,0.5134563206086805,0.685011500767276,0.6511174330284597,38.458392666861386
